-87.1028,35.1426,"Goodspring Post Office"
-86.9992,35.0265,"Prospect Post Office"
-87.0325,35.1967,"Pulaski Post Office"
-86.0244,36.5206,"Lafayette Post Office"
-86.8842,36.5064,"Springfield Post Office"
-86.6561,36.4689,"White House Post Office"
-86.7025,35.4201,"Belfast Post Office"
-83.2841,36.3437,"Bean Station Post Office"
-83.6713,36.2529,"Powder Springs Post Office"
-83.4168,36.3587,"Thorn Hill Post Office"
-83.5943,36.2934,"Washburn Post Office"
-88.6414,35.4406,"Henderson Post Office"
-88.0875,35.4398,"Bath Springs Post Office"
-88.0417,35.7306,"Parker Post Office (historical)"
-88.0406,35.6215,"Perryville Post Office (historical)"
-88.0356,35.8292,"Sugar Tree Post Office"
-88.0973,36.0589,"Camden Post Office"
-88.0039,36.0642,"Eva Post Office"
-88.1445,35.8726,"Holladay Post Office"
-87.9239,36.0492,"Denver Post Office"
-87.7825,35.9712,"Hurricane Mills Post Office"
-87.797,36.0837,"Waverly Post Office"
-83.6705,36.5492,"Arthur Post Office"
-83.9746,36.5551,"Eagan Post Office"
-83.6566,36.5837,"Harrogate Post Office"
-83.5844,36.3898,"Lone Mountain Post Office"
-83.5969,36.4437,"New Tazewell Post Office"
-83.9021,36.5848,"Pruden Post Office"
-83.6385,36.582,"Shawanee Post Office"
-89.7812,35.4429,"Atoka Post Office"
-89.7251,35.4862,"Brighton Post Office"
-89.6462,35.5631,"Covington Post Office"
-89.9104,35.4634,"Drummonds Post Office"
-89.7567,35.5651,"Garland Post Office"
-89.5392,35.4104,"Mason Post Office"
-89.8142,35.4495,"Munford Post Office"
-89.9901,35.5381,"Reverie Post Office (historical)"
-87.0353,36.395,"Pleasant View Post Office"
-88.207,36.4359,"Buchanan Post Office"
-88.5126,36.2934,"Como Post Office"
-88.2853,36.1773,"Mansfield Post Office"
-88.3262,36.3017,"Paris Post Office"
-88.155,36.2506,"Springville Post Office"
-88.5253,35.7473,"Atkins Post Office (historical)"
-88.2667,35.6351,"Chesterfield Post Office (historical)"
-88.2181,35.6359,"Darden Post Office"
-88.5317,35.5876,"Huron Post Office"
-88.5201,35.6976,"Juno Post Office (historical)"
-88.5756,35.5917,"Luray Post Office"
-88.3239,35.5084,"Reagan Post Office"
-88.3167,35.6128,"Warrens Bluff Post Office (historical)"
-88.3606,35.782,"Wildersville Post Office"
-85.4483,36.1945,"Algood Post Office"
-85.6408,36.1551,"Baxter Post Office"
-85.6222,36.1962,"Bloomington Springs Post Office"
-85.7889,36.1362,"Buffalo Valley Post Office"
-85.6533,36.0623,"Burton Post Office (historical)"
-85.5058,36.1631,"Cookeville Post Office"
-85.2697,36.1487,"Monterey Post Office"
-85.7258,36.0892,"Silver Point Post Office"
-89.4531,35.8034,"Curve Post Office (historical)"
-89.4865,35.7862,"Flippin Post Office (historical)"
-89.8818,35.6115,"Fulton Post Office (historical)"
-89.5298,35.7467,"Ripley Post Office"
-86.0767,35.2106,"Decherd Post Office"
-86.01,35.1654,"Cowan Post Office"
-85.9178,35.1962,"Sewanee Post Office"
-85.8922,35.2117,"Saint Andrews Post Office"
-86.2686,35.0501,"Huntland Post Office"
-85.9233,35.0759,"Sherwood Post Office"
-86.1267,35.2681,"Estill Springs Post Office"
-86.1905,35.1256,"Belvidere Post Office"
-86.1111,35.1842,"Winchester Post Office"
-83.4149,36.0151,"Dandridge Post Office"
-83.4918,36.1256,"Jefferson City Post Office"
-83.5574,36.1009,"New Market Post Office"
-83.686,36.064,"Strawberry Plains Post Office"
-84.6083,36.3334,"Elgin Post Office"
-84.5427,36.4295,"Helenwood Post Office"
-84.548,36.3823,"New River Post Office"
-84.3858,36.3365,"Norma Post Office"
-84.5888,36.3537,"Robbins Post Office"
-84.4483,36.3762,"Winona Post Office"
-84.0674,36.4467,"Duff Post Office"
-84.1266,36.589,"Jellico Post Office"
-84.1221,36.3806,"La Follette Post Office"
-84.0474,36.5523,"Morley Post Office"
-84.1685,36.5526,"Newcomb Post Office"
-89.262,35.5931,"Brownsville Post Office"
-89.4081,35.6979,"Nutbush Post Office (historical)"
-89.4162,35.7404,"Toulon Post Office (historical)"
-89.4365,35.7667,"Woodville Post Office (historical)"
-87.3464,35.9209,"Lyles Post Office"
-87.6914,35.8634,"Only Post Office"
-87.4683,35.8587,"Nunnelly Post Office"
-87.6792,35.6726,"Pleasantville Post Office"
-89.4856,36.2642,"Ridgely Post Office"
-89.4817,36.3787,"Tiptonville Post Office"
-89.4751,36.3281,"Wynnburg Post Office"
-86.4589,35.4865,"Shelbyville Post Office"
-86.5767,35.6056,"Unionville Post Office"
-87.3564,36.5245,"Clarksville Post Office"
-87.3872,36.3931,"Cunningham Post Office"
-87.4053,36.5681,"New Providence Post Office"
-87.49,36.4367,"Palmyra Post Office"
-87.3108,36.5634,"Saint Bethlehem Post Office"
-87.3003,36.377,"Southside Post Office"
-87.5064,36.5439,"Woodlawn Post Office"
-88.9873,35.2559,"Bolivar Post Office"
-88.8912,35.0648,"Middleton Post Office"
-89.5887,35.244,"Hickory Withe Post Office"
-89.2526,35.2823,"Laconia Post Office"
-89.4917,35.1531,"Macon Post Office"
-89.5434,35.042,"Rossville Post Office"
-89.3503,35.2456,"Somerville Post Office"
-83.2941,36.2137,"Henry Street Station Morristown Post Office"
-83.2085,36.1523,"Lowland Post Office"
-83.2871,36.2065,"Morristown Post Office"
-85.015,35.4909,"Dayton Post Office"
-84.955,35.5637,"Evensville Post Office"
-84.8413,35.7465,"Grandview Post Office"
-84.8958,35.637,"Pennine Post Office (historical)"
-84.8616,35.6926,"Spring City Post Office"
-88.29,35.9762,"Buena Vista Post Office"
-88.5959,35.8159,"Cedar Grove Post Office"
-88.6609,35.8492,"Lavinia Post Office"
-88.3134,35.8953,"Westport Post Office"
-88.3364,35.8473,"Yuma Post Office"
-83.8046,36.3437,"Sharps Chapel Post Office"
-89.3217,36.2609,"Elbridge Post Office"
-89.0128,36.204,"Kenton Post Office"
-89.0581,36.4228,"Union City Post Office"
-85.6322,35.7695,"Campaign Post Office"
-85.7725,35.6817,"McMinnville Post Office"
-85.613,35.7923,"Rock Island Post Office"
-85.8355,35.6406,"Smartt Post Office"
-86.3119,36.3962,"Castalian Springs Post Office"
-86.5364,36.4506,"Cottontown Post Office"
-86.4444,36.3884,"Galaltin Post Office"
-86.6306,36.3006,"Hendersonville Post Office"
-86.295,36.4812,"Bethpage Post Office"
-85.7994,36.2712,"Granville Post Office"
-85.6722,36.4459,"Whitleyville Post Office"
-88.6309,35.5967,"Beech Bluff Post Office"
-88.8198,35.6137,"Jackson Post Office"
-88.7937,35.7145,"Oakfield Post Office"
-88.717,35.4881,"Pinson Post Office"
-85.5878,35.7751,"Bone Cave Post Office"
-86.028,36.117,"Brush Creek Post Office"
-85.9522,36.2509,"Carthage Post Office"
-85.8275,36.2026,"Chestnut Mound Post Office"
-86.0525,36.3592,"Dixon Springs Post Office"
-85.885,36.2262,"Elmwood Post Office"
-85.9369,36.1692,"Gordonsville Post Office"
-85.9405,36.1437,"Hickman Post Office"
-85.8558,36.1276,"Lancaster Post Office"
-85.9755,36.3042,"Monoville Post Office"
-85.9486,36.3787,"Pleasant Shade Post Office"
-86.0167,36.3209,"Riddleton Post Office"
-85.5661,35.8176,"Quebec Post Office"
-85.458,35.924,"Sparta Post Office"
-85.5994,35.8098,"Walling Post Office"
-83.8857,35.9976,"Burlington Post Office"
-84.1388,35.8654,"Concord Post Office"
-83.7813,36.1534,"Corryton Post Office"
-83.9307,36.0312,"Fountain City Post Office"
-84.0538,36.0817,"Heiskell Post Office"
-83.7521,35.9304,"Kimberlin Heights Post Office"
-83.9191,35.9612,"Knoxville Post Office"
-83.7407,36.0609,"Mascot Post Office"
-83.9846,36.0045,"Norwood Post Office"
-84.0296,36.032,"Powell Post Office"
-83.906,35.9345,"South Knoxville Post Office"
-83.9544,35.9712,"West Knoxville Post Office"
-85.6172,36.5895,"Moss Post Office"
-86.7103,35.8684,"Arrington Post Office"
-86.6761,35.7865,"College Grove Post Office"
-86.6714,35.9523,"Nolensville Post Office"
-86.9103,35.7987,"Thompsons Station Post Office"
-88.7845,35.9762,"Cades Post Office (historical)"
-88.9948,36.0676,"Dyer Post Office"
-89.132,35.9687,"Eaton Post Office"
-88.9162,35.8212,"Humboldt Post Office"
-88.8078,36.0295,"Idlewild Post Office"
-88.7584,35.9195,"Milan Post Office"
-88.9853,36.1273,"Rutherford Post Office"
-88.7089,36.2928,"Dresden Post Office"
-88.7156,36.5023,"Dukedom Post Office"
-88.6117,36.2145,"Gleason Post Office"
-88.7978,36.1545,"Greenfield Post Office"
-88.7678,36.3698,"Hyndsver Post Office (historical)"
-88.5867,36.4039,"Palmersville Post Office"
-88.8256,36.2334,"Sharon Post Office"
-88.9437,36.3848,"Terrell Post Office (historical)"
-85.0247,35.0223,"Apison Post Office"
-84.9927,35.3615,"Birchwood Post Office"
-85.2261,35.0117,"Brainerd Post Office"
-85.1963,35.0176,"Chickamauga Post Office"
-85.0488,35.0495,"Collegedale Post Office"
-85.1866,35.2451,"Daisy Post Office"
-85.3083,35.0451,"Downtown Station Chattanooga Post Office"
-85.2513,35.0648,"East Chattanooga Post Office"
-85.2805,35.002,"East Lake Post Office"
-85.2569,34.9992,"East Ridge Post Office"
-85.1452,35.109,"Harrison Post Office"
-85.2758,35.0367,"Highland Park Post Office"
-85.3538,34.9906,"Lookout Mountain Post Office"
-85.2902,35.1181,"Red Bank Post Office"
-85.113,35.3826,"Sale Creek Post Office"
-85.3436,35.1226,"Signal Mountain Post Office"
-85.1683,35.2873,"Soddy Post Office"
-85.3286,35.0115,"South Station Chattanooga Post Office"
-85.1569,35.0659,"Tyner Post Office"
-86.4064,36.2848,"Corum Post Office (historical)"
-86.4158,36.1128,"Gladeville Post Office"
-86.5167,36.1942,"Mount Juliet Post Office"
-86.8714,35.9228,"Franklin Post Office"
-83.5154,35.7134,"Gatlinburg Post Office"
-83.5563,35.789,"Pigeon Forge Post Office"
-83.5638,35.8668,"Sevierville Post Office"
-86.3997,35.7101,"Christiana Post Office"
-86.4047,35.6542,"Fosterville Post Office"
-86.5739,36.019,"La Vergne Post Office"
-86.2894,35.9303,"Lascassas Post Office"
-86.1817,35.9301,"Milton Post Office"
-86.3917,35.8473,"Murfreesboro Post Office"
-86.5322,35.7567,"Rockvale Post Office"
-86.52,35.9817,"Smyrna Post Office"
-88.4859,35.7317,"Bargerton Post Office (historical)"
-88.3937,35.6509,"Lexington Post Office"
-88.9326,35.8942,"Fruitland Post Office"
-87.0356,35.614,"Columbia Post Office"
-86.9833,35.4801,"Culleoka Post Office"
-87.2939,35.5965,"Hampshire Post Office"
-88.2734,35.042,"Counce Post Office"
-88.2414,35.0523,"Pickwick Dam Post Office"
-87.3642,36.2659,"Cumberland Furnace Post Office"
-87.3886,36.0778,"Dickson Post Office"
-86.6828,36.0692,"Antioch Post Office"
-86.9397,36.0639,"Bellevue Post Office"
-86.7847,36.0356,"Brentwood Post Office"
-86.6631,36.1667,"Donelson Post Office"
-86.7122,36.3192,"Goodlettsville Post Office"
-86.6211,36.1989,"Hermitage Post Office"
-86.8653,36.3159,"Joelton Post Office"
-86.7114,36.2634,"Madison Post Office"
-86.7836,36.1576,"Nashville Post Office"
-86.65,36.2637,"Old Hickory Post Office"
-86.8317,36.2656,"Whites Creek Post Office"
-87.2064,35.5359,"Mount Pleasant Post Office"
-87.1286,35.7328,"Santa Fe Post Office"
-87.22,35.6881,"Williamsport Post Office"
-90.0545,35.1459,"Memphis Post Office"
-89.9012,35.3409,"Millington Post Office"
-89.664,35.0429,"Collierville Post Office"
-89.7779,35.1556,"Cordova Post Office"
-89.6504,35.2029,"Eads Post Office"
-89.8206,35.2373,"Ellendale Post Office"
-89.7598,35.069,"Forest Hill Post Office"
-90.0023,35.2279,"Frayser Post Office"
-89.9476,35.1506,"Highland Heights Post Office"
-89.974,35.1748,"Hollywood Post Office"
-87.8281,35.477,"Flatwoods Post Office"
-86.7875,35.4484,"Lewisburg Post Office"
-122.4108,37.7799,"San Francisco Post Office"
-86.5986,34.769,"Blue Spring Post Office"
-86.8067,33.0957,"Hales Newala Post Office (historical)"
-87.6045,33.4782,"Samantha Post Office"
-122.2714,41.2135,"Dunsmuir Post Office"
-122.8011,41.3096,"Callahan Post Office"
-122.4328,41.4601,"Edgewood Post Office"
-122.312,41.3118,"Mount Shasta Post Office"
-122.385,41.4279,"Weed Post Office"
-87.952,33.5723,"Asbury Post Office (historical)"
-87.4772,34.7551,"Brickville Post Office (historical)"
-87.652,34.7759,"Wilson Dam Post Office (historical)"
-86.9519,31.631,"Sepulga Post Office (historical)"
-85.1522,32.3318,"Natural Bridge Post Office (historical)"
-85.2708,32.3313,"Sandford Post Office (historical)"
-85.016,32.316,"Uchee Shoals Post Office (historical)"
-86.8814,34.049,"Stouts Post Office (historical)"
-86.553,31.5777,"Middleton Post Office (historical)"
-86.908,31.9188,"Mount Moriah Post Office (historical)"
-86.4164,33.9845,"Murphrees Valley Post Office (historical)"
-86.5903,33.9548,"Warrior Post Office (historical)"
-85.9972,31.5696,"Busbyville Post Office (historical)"
-86.1566,31.536,"Coffee Corner Post Office (historical)"
-87.148,31.1949,"Old Town Post Office (historical)"
-85.9374,31.5316,"Indian Head Post Office (historical)"
-87.627,34.5598,"Beeson Post Office (historical)"
-87.8323,34.3651,"Shingle Post Office (historical)"
-86.7966,32.0496,"Braggs Store Post Office (historical)"
-86.6241,32.1426,"Prairie Hill Post Office (historical)"
-86.5055,32.7662,"Chestnut Post Office (historical)"
-86.673,32.9543,"Mullins Mill Post Office (historical)"
-86.3111,32.6293,"Little York Post Office (historical)"
-88.0381,32.0079,"Pineville Post Office (historical)"
-87.7458,33.6043,"Davis Creek Post Office (historical)"
-87.6947,33.7329,"New River Post Office (historical)"
-87.6708,33.7362,"Sheffield Post Office (historical)"
-87.0783,34.9893,"Gilbertsborough Post Office (historical)"
-88.45,31.6938,"Aquilla Post Office (historical)"
-85.6144,34.6534,"Annawaka Post Office (historical)"
-85.7491,34.9312,"Rock Spring Post Office (historical)"
-86.1047,34.6176,"Sauta Post Office (historical)"
-85.7352,33.1487,"Bluff Spring Post Office (historical)"
-85.7022,33.3107,"Court Hill Post Office (historical)"
-85.7077,33.3682,"Flat Rock Post Office (historical)"
-86.038,33.2357,"Hatcher Post Office (historical)"
-85.8422,33.1923,"Hillabee Post Office (historical)"
-87.0111,34.3779,"Cedar Plains Post Office (historical)"
-85.9575,31.9318,"Fryers Branch Post Office (historical)"
-86.0186,31.6715,"Gainers Store Post Office (historical)"
-86.9683,31.6857,"Milo Post Office (historical)"
-85.3797,33.4682,"Eastville Post Office (historical)"
-86.195,34.1368,"Aurora Post Office (historical)"
-85.9119,33.9354,"Calvin Grove Post Office (historical)"
-86.0083,34.0979,"Greenwood Post Office (historical)"
-85.8091,33.8787,"New Bethel Post Office (historical)"
-86.9825,34.8059,"Athens Post Office"
-87.1292,33.8009,"Crossville Post Office (historical)"
-86.5644,33.522,"Cedar Grove Post Office (historical)"
-86.6894,33.5879,"Greenville Post Office (historical)"
-87.2894,32.2143,"Cambridge Post Office (historical)"
-87.0967,32.1688,"Elam Bluff Post Office (historical)"
-86.2833,33.4204,"Arta Post Office (historical)"
-86.2655,33.4571,"Cedar Tree Post Office (historical)"
-86.0194,33.4307,"Chinnabee Post Office (historical)"
-86.0139,33.3034,"Oto Post Office (historical)"
-86.0902,33.3737,"Pennington Post Office (historical)"
-87.4264,34.9562,"Arkdell Post Office (historical)"
-87.3131,34.9681,"Arthur Post Office (historical)"
-122.2419,37.7641,"Alameda Post Office"
-87.8711,34.9512,"Birchum Post Office (historical)"
-121.6655,40.8824,"Burney Post Office"
-87.575,34.9501,"Franklin Post Office (historical)"
-87.5139,34.9715,"Green Hill Post Office (historical)"
-121.9247,40.8415,"Montgomery Creek Post Office"
-85.4938,33.7173,"Fair Play Post Office (historical)"
-122.3936,40.5824,"Redding Post Office"
-85.4022,33.6743,"Kemps Post Office (historical)"
-85.6222,33.5098,"Oakfuskee Post Office (historical)"
-85.3591,33.5098,"Winston Post Office (historical)"
-86.8625,33.1859,"Flora Post Office (historical)"
-86.7936,32.8287,"Highland Post Office (historical)"
-86.8689,33.2029,"Lees Cove Post Office (historical)"
-86.8061,33.096,"Newala Post Office (historical)"
-86.8053,32.7826,"Shelbyville Post Office (historical)"
-86.5355,33.0901,"Spring Grove Post Office (historical)"
-86.8214,33.1612,"Woodsboro Post Office (historical)"
-86.8492,32.5046,"Hamilton Post Office (historical)"
-86.5491,32.4618,"Indian Springs Post Office (historical)"
-122.5236,41.6454,"Grenada Post Office"
-122.5284,41.7276,"Montague Post Office"
-122.6372,41.7293,"Yreka Post Office"
-122.2219,37.1724,"Big Basin Post Office"
-123.6417,40.0488,"Harris Post Office"
-121.5058,40.791,"Hat Creek Post Office"
-122.8228,41.8612,"Klamath River Post Office"
-119.1446,37.9905,"Mono Lake Post Office (historical)"
-121.46,40.6504,"Old Station Post Office"
-122.9633,39.1799,"Witter Springs Post Office"
-118.3101,34.1806,"Burbank Main Post Office"
-118.1362,33.942,"Downey Main Post Office"
-118.252,34.1464,"Glendale Main Post Office"
-118.5565,35.2175,"Keene Post Office"
-119.224,36.3097,"Linnell Post Office"
-118.2109,33.9292,"Lynwood Main Post Office"
-118.4323,34.31,"Sylmar Post Office"
-120.7097,39.2549,"Blue Canyon Post Office"
-120.4135,37.9166,"Stent Post Office (historical)"
-118.5948,36.4508,"Mineral King Post Office (historical)"
-123.1295,40.7732,"Helena Post Office (historical)"
-123.4573,40.6168,"Hyampom Post Office"
-121.7672,37.6813,"Livermore Post Office"
-120.543,41.4854,"Alturas Post Office"
-120.1722,41.5274,"Cedarville Post Office"
-120.1519,41.856,"Fort Bidwell Post Office"
-85.6086,34.2198,"Cedar Bluff Post Office"
-85.6739,34.1501,"Centre Post Office"
-85.5597,34.2662,"Gaylesville Post Office"
-85.7605,34.1795,"Leesburg Post Office"
-85.5538,33.9732,"Spring Garden Post Office"
-85.6102,33.9234,"Piedmont Post Office"
-87.092,34.4145,"Danville Post Office"
-86.7592,34.332,"Eva Post Office"
-86.9378,34.4429,"Hartselle Post Office"
-86.6025,34.5343,"Laceys Springs Post Office"
-86.7975,34.4712,"Somerville Post Office"
-87.0897,34.607,"Trinity Post Office"
-86.6858,34.5009,"Valhermoso Springs Post Office"
-87.3109,34.6681,"Courtland Post Office"
-87.1925,34.637,"Hillsboro Post Office"
-87.2928,34.4793,"Moulton Post Office"
-87.4059,34.6815,"Town Creek Post Office"
-121.1699,38.6716,"Folsom Post Office"
-86.7939,34.7729,"Capshaw Post Office"
-86.9722,34.9295,"Elkmont Post Office"
-87.1536,34.9909,"Lester Post Office"
-86.8803,34.6259,"Mooresville Post Office"
-86.9672,34.732,"Tanner Post Office"
-121.2263,38.6799,"Orangevale Post Office"
-87.5689,34.5459,"Abbey Post Office (historical)"
-121.1616,38.6921,"Repressa Post Office"
-121.4483,38.6913,"Rio Linda Post Office"
-86.9625,33.9054,"Arkadelphia Post Office"
-86.6136,34.2618,"Baileyton Post Office"
-86.8408,34.1765,"Cullman Post Office"
-86.7464,34.0151,"Garden City Post Office"
-86.7692,34.0598,"Hanceville Post Office"
-86.6161,34.1745,"Holly Pond Post Office"
-86.5564,34.2987,"Joppa Post Office"
-87.0064,34.139,"Logan Post Office"
-86.8614,34.2284,"Vinemont Post Office"
-88.0209,33.9315,"Beaverton Post Office"
-88.1698,34.0279,"Detroit Post Office"
-87.9845,33.5871,"Kennedy Post Office"
-88.132,33.9001,"Sulligent Post Office"
-88.1084,33.7579,"Vernon Post Office"
-85.6558,32.2401,"Armstrong Post Office"
-85.7091,32.244,"Fort Davis Post Office"
-85.8483,32.2868,"Hardaway Post Office"
-85.593,32.2435,"Roba Post Office"
-117.592,36.2697,"Darwin Post Office"
-86.5464,34.7831,"Chase Post Office"
-86.7239,34.9779,"Elkwood Post Office (historical)"
-86.3764,34.6995,"Gurley Post Office"
-86.7528,34.8562,"Harvest Post Office"
-86.5717,34.9318,"Hazel Green Post Office"
-86.5872,34.7326,"Huntsville Post Office"
-86.7133,34.8229,"Jeff Post Office (historical)"
-86.7497,34.6929,"Madison Post Office"
-86.4297,34.7701,"Maysville Post Office"
-86.5717,34.8529,"Meridianville Post Office"
-86.4258,34.9118,"New Market Post Office"
-86.4592,34.589,"Owens Cross Roads Post Office"
-86.7342,34.8987,"Toney Post Office"
-87.9028,33.3176,"Gordo Post Office"
-118.0054,36.2813,"Olancha Post Office"
-87.1792,32.5382,"Suttle Post Office"
-87.3178,32.6329,"Marion Post Office"
-87.4156,32.7451,"Morgan Springs Post Office (historical)"
-87.0308,32.8046,"Oakmulgee Post Office (historical)"
-121.8922,37.338,"San Jose Post Office"
-118.437,35.7138,"Kernville Post Office"
-87.2833,32.7612,"Heiberger Post Office (historical)"
-85.1424,31.8935,"Eufaula Post Office"
-85.3049,31.1999,"Cowarts Post Office"
-85.3944,31.2277,"Dothan Post Office"
-119.7254,37.3677,"Ahwahnee Post Office"
-119.5565,37.3199,"Bass Lake Post Office"
-119.6921,37.2644,"Coarsegold Post Office"
-119.6499,37.3305,"Oakhurst Post Office"
-119.6385,37.4794,"Fish Camp Post Office"
-118.9712,37.6485,"Mammoth Lakes Post Office"
-115.4025,33.7134,"Desert Center Post Office"
-119.2271,38.2546,"Bridgeport Post Office"
-85.2352,31.1868,"Ashford Post Office"
-85.1113,31.293,"Columbia Post Office"
-85.3033,31.0516,"Cottonwood Post Office"
-85.0941,31.1482,"Gordon Post Office"
-85.1774,31.1538,"Pansey Post Office"
-75.6902,38.2918,"Allen Post Office"
-75.8897,38.3062,"Bivalve Post Office"
-85.2727,31.2616,"Webb Post Office"
-75.6188,38.3207,"Fruitland Post Office"
-75.6894,38.4193,"Hebron Post Office"
-75.7602,38.4598,"Mardela Springs Post Office"
-75.9063,38.2712,"Nanticoke Post Office"
-75.4702,38.3898,"Parsonsburg Post Office"
-75.4121,38.3948,"Pittsville Post Office"
-75.3752,38.3287,"Powellville Post Office"
-75.7416,38.3743,"Quantico Post Office"
-75.6608,38.4021,"Rockawalking Post Office (historical)"
-75.7185,38.5401,"Sharptown Post Office"
-75.8749,38.326,"Tyaskin Post Office"
-75.7885,38.269,"Whitehaven Post Office"
-75.3494,38.3954,"Willards Post Office"
-75.598,38.366,"Salisbury Post Office"
-75.1935,38.4434,"Bishopville Post Office"
-75.0546,38.4357,"Montego Station Ocean City Post Office"
-75.0666,38.3871,"North Ocean City Station Ocean City Post Office"
-75.2107,38.3993,"Showell Post Office"
-87.2789,33.8326,"Jasper Post Office"
-75.3027,38.3971,"Whaleyville Post Office"
-75.2191,38.3234,"Berlin Post Office"
-75.3974,38.0948,"Girdletree Post Office"
-87.4883,33.9893,"Nauvoo Post Office"
-75.2916,38.2504,"Newark Post Office"
-87.39,33.7137,"Oakman Post Office"
-75.0849,38.3362,"Ocean City Post Office"
-75.5671,38.0748,"Pocomoke City Post Office"
-75.3938,38.1785,"Snow Hill Post Office"
-75.4105,38.0535,"Stockton Post Office"
-88.0956,33.2621,"Carrollton Post Office"
-88.1661,31.6149,"Bigbee Post Office"
-88.0097,31.1571,"Calvert Post Office"
-105.6386,48.0914,"Wolf Point Post Office"
-105.6983,48.5206,"Waska Post Office (historical)"
-105.7189,48.3884,"Volt Post Office (historical)"
-105.6428,48.0809,"Tyner Post Office (historical)"
-104.3802,48.1442,"Tawopa Post Office (historical)"
-88.2542,31.4629,"Chatom Post Office"
-105.1955,48.1122,"Poplar Post Office"
-105.1541,48.5161,"Lundville Post Office (historical)"
-104.3777,48.2436,"McCabe Post Office"
-104.3574,48.1431,"Lanark Post Office (historical)"
-104.1777,48.0753,"Lakeside Post Office (historical)"
-104.4922,48.3347,"Froid Post Office"
-104.0488,48.0097,"Fort Union Post Office (historical)"
-105.5117,48.3353,"Expanse Post Office (historical)"
-104.3222,48.3292,"Enterprise Post Office (historical)"
-104.1122,48.3336,"Dwyer Post Office (historical)"
-105.0678,48.4728,"Dowd Post Office (historical)"
-104.4311,48.2361,"Dane Valley Post Office (historical)"
-104.5166,48.1467,"Culbertson Post Office"
-105.3728,48.2917,"Cosier Post Office (historical)"
-105.2997,48.5056,"Bredette Post Office"
-104.665,48.2084,"Boyd Post Office (historical)"
-104.9422,48.4834,"Biem Post Office (historical)"
-105.5347,48.4525,"Benrud Post Office (historical)"
-105.3339,48.4753,"Cuskerton Post Office (historical)"
-104.2219,48.1417,"Bainville Post Office"
-104.9175,48.1497,"Brockton Post Office"
-87.8575,40.7698,"Crescent City Post Office"
-88.15,31.6449,"Frankville Post Office"
-88.4075,31.3382,"Fruitdale Post Office"
-93.5933,45.4436,"Zimmerman Post Office"
-87.9631,31.5043,"Leroy Post Office"
-88.0075,31.1913,"Malcolm Post Office"
-88.0319,31.2643,"McIntosh Post Office"
-88.3164,31.6327,"Millry Post Office"
-94.3272,37.4067,"Esrom Post Office"
-93.1858,39.7192,"Forker Boomer Post Office"
-122.1847,37.4535,"Oak Grove Station Menlo Park Post Office"
-88.0086,31.3827,"Sunflower Post Office"
-88.3145,31.2177,"Deer Park Post Office"
-88.2506,31.3621,"Tibbie Post Office"
-122.1591,37.446,"Palo Alto Post Office"
-88.3436,31.2641,"Vinegar Bend Post Office"
-85.8502,31.3157,"Enterprise Post Office"
-85.7147,31.3074,"Daleville Post Office"
-85.7108,31.3407,"Fort Rucker Post Office"
-121.5419,39.7216,"Yankee Hill Post Office (historical)"
-121.9211,37.7058,"Dublin Post Office"
-121.8733,37.6716,"Pleasanton Post Office"
-121.9644,37.7802,"San Ramon Post Office"
-86.9133,33.4921,"Fairfield Post Office"
-86.6297,32.8382,"Clanton Post Office"
-86.473,32.4599,"Prattville Post Office"
-86.6575,32.4324,"Autaugaville Post Office"
-86.8978,32.5874,"Jones Post Office"
-86.718,32.6596,"Billingsley Post Office"
-121.5513,36.025,"Lucia Post Office (historical)"
-86.4708,32.7026,"Marbury Post Office"
-84.1555,31.5774,"Albany Post Office"
-87.0603,34.0957,"Crane Hill Post Office"
-87.2139,34.0807,"Arley Post Office"
-87.2653,34.014,"Falls City Post Office (historical)"
-87.3653,34.0468,"Malta Post Office (historical)"
-87.3292,34.0487,"Fowler Post Office (historical)"
-87.4292,34.042,"Natis Post Office (historical)"
-87.4739,34.0754,"Browns Creek Post Office (historical)"
-87.4708,34.0765,"Ballenger Post Office (historical)"
-87.5486,34.0462,"Lynn Post Office"
-87.5997,34.094,"Natural Bridge Post Office"
-87.1389,34.1265,"Helicon Post Office (historical)"
-87.182,34.1473,"Eagle Post Office (historical)"
-87.1814,34.2029,"Addison Post Office (historical)"
-81.4923,31.1502,"Brunswick Post Office"
-87.2575,34.1412,"Houston Post Office"
-87.4031,34.1437,"Double Springs Post Office"
-87.4042,34.1682,"Cranal Post Office (historical)"
-87.4736,34.1612,"Amos Post Office (historical)"
-87.4681,34.2348,"Ashridge Post Office (historical)"
-87.6236,34.1237,"Glenmary Post Office (historical)"
-87.6239,34.1923,"Biler Post Office (historical)"
-87.6222,34.1918,"Boartusk Post Office (historical)"
-87.6067,34.1709,"Delmar Post Office"
-87.5681,34.2209,"Defoor Post Office (historical)"
-87.3195,34.257,"Ellaville Post Office (historical)"
-87.3195,34.2807,"Grayson Post Office (historical)"
-87.3309,34.2945,"Collier Creek Post Office (historical)"
-83.7316,32.4593,"Perry Post Office"
-87.575,34.2515,"Littlesville Post Office (historical)"
-83.6124,32.6215,"Warner Robins Post Office"
-86.5097,33.9123,"Allgood Post Office"
-86.5908,34.082,"Blountsville Post Office"
-84.2827,33.3854,"Hampton Post Office"
-84.1099,33.3457,"Locust Grove Post Office"
-84.1458,33.4479,"McDonough Post Office"
